field_name,fcr,publication_count
Health Sciences,71.98,1
Health Sciences,24.37,6
Health Sciences,50.79,1
Health Sciences,20.44,9
Health Sciences,105.24,1
Health Sciences,8.55,5
Health Sciences,17.13,9
Health Sciences,20.57,11
Health Sciences,0.39,23
Health Sciences,8.17,2
Health Sciences,13.15,35
Health Sciences,6.02,36
Health Sciences,18.54,9
Health Sciences,33.74,10
Health Sciences,43.32,1
Health Sciences,18.39,14
Health Sciences,33.37,5
Health Sciences,3.06,11
Health Sciences,113.34,2
Health Sciences,20.68,26
Health Sciences,6.97,9
Health Sciences,7.34,11
Health Sciences,4.14,9
Health Sciences,6.12,16
Health Sciences,9.92,14
Health Sciences,65.04,2
Health Sciences,47.64,1
Health Sciences,14.32,3
Health Sciences,6.64,6
Health Sciences,20.56,6
Health Sciences,47.82,2
Health Sciences,29.02,27
Health Sciences,11.69,25
Health Sciences,40.63,3
Health Sciences,6.93,5
Health Sciences,28.26,2
Health Sciences,8.33,25
Health Sciences,15.46,5
Health Sciences,31.17,5
Health Sciences,8.65,9
Health Sciences,36.29,4
Health Sciences,7.49,21
Health Sciences,10.57,4
Health Sciences,6.47,14
Health Sciences,31.04,6
Health Sciences,3.68,22
Health Sciences,51.59,1
Health Sciences,13.67,5
Health Sciences,60.76,4
Health Sciences,54.38,2
Health Sciences,56.21,1
Health Sciences,3.16,23
Health Sciences,107.79,1
Health Sciences,54.63,3
Health Sciences,61.35,4
Health Sciences,14.76,6
Health Sciences,16.56,14
Health Sciences,16.01,1
Health Sciences,29.96,2
Health Sciences,17.14,11
Health Sciences,62.07,2
Health Sciences,125.34,1
Health Sciences,29.98,4
Health Sciences,3.31,31
Health Sciences,21.49,3
Health Sciences,11.92,10
Health Sciences,24.67,16
Health Sciences,11.04,7
Health Sciences,11.58,4
Health Sciences,127.66,2
Health Sciences,11.11,5
Health Sciences,10.64,24
Health Sciences,101.15,2
Health Sciences,8.53,3
Health Sciences,25.72,1
Health Sciences,25.44,15
Health Sciences,17.89,4
Health Sciences,9.14,8
Health Sciences,56.23,3
Health Sciences,8.19,30
Health Sciences,54.36,2
Health Sciences,7.37,13
Health Sciences,14.69,16
Health Sciences,21.38,11
Health Sciences,21.04,25
Health Sciences,15.25,7
Health Sciences,9.23,11
Health Sciences,26.62,2
Health Sciences,364.93,1
Health Sciences,9.65,11
Health Sciences,7.9,8
Health Sciences,258.36,1
Health Sciences,73.81,1
Health Sciences,6.06,10
Health Sciences,75.5,1
Health Sciences,6.71,41
Health Sciences,16.21,3
Health Sciences,58.19,2
Health Sciences,10.43,13
Health Sciences,35.18,9
Health Sciences,247.92,1
Health Sciences,2.93,13
Health Sciences,24.52,3
Health Sciences,70.25,1
Health Sciences,11.32,1
Health Sciences,14.62,19
Health Sciences,214.4,1
Health Sciences,101.66,1
Health Sciences,4.83,11
Health Sciences,20.06,2
Health Sciences,31.8,8
Health Sciences,81.24,1
Health Sciences,0.62,22
Health Sciences,15.44,3
Health Sciences,13.03,8
Health Sciences,44.88,1
Health Sciences,19.28,12
Health Sciences,12.42,4
Health Sciences,41.25,1
Health Sciences,36.68,3
Health Sciences,24.9,5
Health Sciences,40.49,1
Health Sciences,23.88,4
Health Sciences,109.94,1
Health Sciences,17.21,3
Health Sciences,47.16,8
Health Sciences,2.37,13
Health Sciences,35.64,5
Health Sciences,29.07,5
Health Sciences,9.55,3
Health Sciences,43.85,5
Health Sciences,4.77,13
Health Sciences,28.51,2
Health Sciences,4.18,25
Health Sciences,14.66,1
Health Sciences,66.85,1
Health Sciences,119.18,3
Health Sciences,40.9,4
Health Sciences,62.26,1
Health Sciences,52.86,1
Health Sciences,27.22,2
Health Sciences,458.67,1
Health Sciences,20.54,7
Health Sciences,11.74,6
Health Sciences,10.51,5
Health Sciences,23.78,2
Health Sciences,41.97,2
Health Sciences,20.32,3
Health Sciences,91.97,1
Health Sciences,13.55,7
Health Sciences,2.43,13
Health Sciences,18.83,3
Health Sciences,76.69,1
Health Sciences,12.9,13
Health Sciences,46.75,2
Health Sciences,41.57,2
Health Sciences,20.59,6
Health Sciences,18.0,1
Health Sciences,16.82,1
Health Sciences,22.35,2
Health Sciences,43.43,2
Health Sciences,80.49,2
Health Sciences,52.3,1
Health Sciences,17.22,5
Health Sciences,23.8,1
Health Sciences,34.77,4
Health Sciences,23.84,5
Health Sciences,12.12,4
Health Sciences,50.57,3
Health Sciences,16.73,5
Health Sciences,65.3,2
Health Sciences,72.18,1
Health Sciences,25.71,14
Health Sciences,86.28,2
Health Sciences,98.74,1
Health Sciences,38.45,9
Health Sciences,78.9,1
Health Sciences,12.07,3
Health Sciences,13.5,10
Health Sciences,10.13,2
Health Sciences,23.18,3
Health Sciences,3.78,15
Health Sciences,96.27,2
Health Sciences,12.34,5
Health Sciences,52.58,2
Health Sciences,19.31,2
Health Sciences,34.01,5
Health Sciences,89.97,4
Health Sciences,44.65,4
Health Sciences,21.22,1
Health Sciences,7.69,5
Health Sciences,4.52,9
Health Sciences,97.28,1
Health Sciences,72.53,2
Health Sciences,15.86,2
Health Sciences,6.52,9
Health Sciences,16.03,1
Health Sciences,23.47,2
Health Sciences,27.3,1
Health Sciences,21.45,1
Health Sciences,35.37,2
Health Sciences,15.93,1
Health Sciences,78.61,1
Health Sciences,45.34,6
Health Sciences,33.59,4
Health Sciences,64.57,3
Health Sciences,191.22,1
Health Sciences,238.66,1
Health Sciences,31.65,2
Health Sciences,68.12,1
Health Sciences,14.07,15
Health Sciences,13.61,3
Health Sciences,29.76,3
Health Sciences,59.68,2
Health Sciences,266.62,1
Health Sciences,6.2,2
Health Sciences,5.07,15
Health Sciences,346.32,1
Health Sciences,49.01,3
Health Sciences,5.86,10
Health Sciences,25.3,9
Health Sciences,4.13,22
Health Sciences,34.91,1
Health Sciences,119.36,1
Health Sciences,29.47,2
Health Sciences,8.74,7
Health Sciences,37.57,3
Health Sciences,30.28,1
Health Sciences,42.33,6
Health Sciences,24.71,2
Health Sciences,10.36,5
Health Sciences,12.16,6
Health Sciences,28.85,2
Health Sciences,20.01,1
Health Sciences,1.76,24
Health Sciences,22.95,6
Health Sciences,40.6,3
Health Sciences,36.46,2
Health Sciences,66.33,1
Health Sciences,43.33,1
Health Sciences,49.66,7
Health Sciences,21.67,4
Health Sciences,139.03,1
Health Sciences,33.31,3
Health Sciences,5.79,11
Health Sciences,40.92,1
Health Sciences,47.88,6
Health Sciences,52.29,1
Health Sciences,29.33,1
Health Sciences,25.31,5
Health Sciences,12.02,7
Health Sciences,131.34,2
Health Sciences,35.08,1
Health Sciences,29.09,3
Health Sciences,38.7,2
Health Sciences,78.87,4
Health Sciences,9.11,2
Health Sciences,13.9,1
Health Sciences,15.62,1
Health Sciences,21.68,5
Health Sciences,3.66,8
Health Sciences,10.33,5
Health Sciences,58.23,1
Health Sciences,69.65,2
Health Sciences,44.21,3
Health Sciences,17.96,2
Health Sciences,108.31,1
Health Sciences,7.06,20
Health Sciences,15.47,4
Health Sciences,552.76,1
Health Sciences,45.41,1
Health Sciences,103.74,1
Health Sciences,29.04,1
Health Sciences,21.18,7
Health Sciences,25.16,2
Health Sciences,20.45,7
Health Sciences,33.69,1
Health Sciences,137.88,1
Health Sciences,74.47,1
Health Sciences,99.0,3
Health Sciences,129.41,1
Health Sciences,96.53,1
Health Sciences,45.17,2
Health Sciences,23.51,1
Health Sciences,16.13,8
Health Sciences,79.16,1
Health Sciences,38.71,1
Health Sciences,19.73,3
Health Sciences,38.9,3
Health Sciences,48.92,4
Health Sciences,30.21,1
Health Sciences,49.78,1
Health Sciences,62.73,5
Health Sciences,79.13,1
Health Sciences,19.25,1
Health Sciences,115.97,1
Health Sciences,42.62,1
Health Sciences,14.49,3
Health Sciences,7.97,7
Health Sciences,34.26,3
Health Sciences,73.03,2
Health Sciences,20.07,9
Health Sciences,91.13,1
Health Sciences,14.22,2
Health Sciences,34.6,2
Health Sciences,14.71,1
Health Sciences,194.26,1
Health Sciences,47.27,1
Health Sciences,32.75,7
Health Sciences,13.43,3
Health Sciences,8.62,6
Health Sciences,11.55,3
Health Sciences,116.84,1
Health Sciences,14.24,2
Health Sciences,15.7,8
Health Sciences,33.16,2
Health Sciences,84.29,1
Health Sciences,179.95,1
Health Sciences,58.78,2
Health Sciences,49.57,1
Health Sciences,23.34,3
Health Sciences,95.08,2
Health Sciences,70.57,2
Health Sciences,11.53,8
Health Sciences,40.31,6
Health Sciences,69.89,1
Health Sciences,41.8,1
Health Sciences,10.4,4
Health Sciences,70.63,1
Health Sciences,14.42,7
Health Sciences,428.83,1
Health Sciences,36.08,2
Health Sciences,61.65,1
Health Sciences,20.85,2
Health Sciences,94.81,1
Health Sciences,31.76,2
Health Sciences,45.75,1
Health Sciences,38.29,2
Health Sciences,12.73,2
Health Sciences,103.41,2
Health Sciences,47.83,2
Health Sciences,79.56,1
Health Sciences,3.14,6
Health Sciences,11.52,4
Health Sciences,31.85,2
Health Sciences,111.01,1
Health Sciences,88.55,1
Health Sciences,56.88,1
Health Sciences,90.15,1
Health Sciences,28.92,14
Health Sciences,18.66,2
Health Sciences,44.26,4
Health Sciences,28.27,1
Health Sciences,134.15,1
Health Sciences,29.5,10
Health Sciences,45.07,5
Health Sciences,31.73,2
Health Sciences,12.84,2
Health Sciences,29.61,1
Health Sciences,43.89,4
Health Sciences,127.68,1
Health Sciences,62.79,2
Health Sciences,7.28,1
Health Sciences,132.77,1
Health Sciences,208.94,1
Health Sciences,32.19,2
Health Sciences,237.36,1
Health Sciences,587.16,1
Health Sciences,144.56,1
Health Sciences,89.24,1
Health Sciences,59.12,1
Health Sciences,56.33,1
Health Sciences,23.25,1
Health Sciences,43.17,7
Health Sciences,42.63,2
Health Sciences,9.85,2
Health Sciences,26.37,1
Health Sciences,406.39,1
Health Sciences,59.53,1
Health Sciences,36.62,3
Health Sciences,59.37,7
Health Sciences,11.28,2
Health Sciences,48.2,3
Health Sciences,52.75,3
Health Sciences,13.83,2
Health Sciences,22.01,1
Health Sciences,11.26,6
Health Sciences,13.14,6
Health Sciences,36.35,2
Health Sciences,27.77,5
Health Sciences,39.1,1
Health Sciences,299.53,1
Health Sciences,63.22,2
Health Sciences,42.31,1
Health Sciences,57.11,1
Health Sciences,26.86,1
Health Sciences,21.19,1
Health Sciences,47.37,2
Health Sciences,33.72,2
Health Sciences,98.67,1
Health Sciences,10.45,4
Health Sciences,47.09,1
Health Sciences,39.79,1
Health Sciences,51.88,1
Health Sciences,70.01,1
Health Sciences,55.91,2
Health Sciences,27.82,4
Health Sciences,170.01,1
Health Sciences,16.05,4
Health Sciences,28.56,2
Health Sciences,12.23,3
Health Sciences,43.88,1
Health Sciences,14.46,2
Health Sciences,7.55,3
Health Sciences,36.4,1
Health Sciences,16.15,3
Health Sciences,715.98,1
Health Sciences,37.24,1
Health Sciences,30.19,1
Health Sciences,14.36,2
Health Sciences,211.72,1
Health Sciences,50.63,1
Health Sciences,40.13,5
Health Sciences,14.82,1
Health Sciences,136.67,1
Health Sciences,7.02,1
Health Sciences,22.15,2
Health Sciences,77.41,1
Health Sciences,24.8,1
Health Sciences,75.66,1
Health Sciences,201.91,1
Health Sciences,33.73,1
Health Sciences,82.45,1
Health Sciences,128.67,1
Health Sciences,93.29,2
Health Sciences,140.47,1
Health Sciences,15.8,2
Health Sciences,35.07,2
Health Sciences,110.42,1
Health Sciences,52.81,2
Health Sciences,124.02,1
Health Sciences,30.29,1
Health Sciences,57.84,3
Health Sciences,39.99,2
Health Sciences,27.14,3
Health Sciences,23.62,1
Health Sciences,58.18,1
Health Sciences,11.96,4
Health Sciences,30.86,4
Health Sciences,106.91,1
Health Sciences,67.91,1
Health Sciences,101.7,1
Health Sciences,30.08,2
Health Sciences,113.05,1
Health Sciences,32.97,4
Health Sciences,32.15,1
Health Sciences,35.16,3
Health Sciences,94.29,1
Health Sciences,284.27,1
Health Sciences,22.29,2
Health Sciences,26.2,4
Health Sciences,33.62,2
Health Sciences,74.38,2
Health Sciences,78.17,1
Health Sciences,6.28,11
Health Sciences,31.78,1
Health Sciences,82.16,1
Health Sciences,39.89,1
Health Sciences,23.97,2
Health Sciences,29.58,3
Health Sciences,61.27,1
Health Sciences,36.83,5
Health Sciences,11.84,6
Health Sciences,12.32,1
Health Sciences,74.78,1
Health Sciences,72.45,2
Health Sciences,27.62,1
Health Sciences,8.16,7
Health Sciences,64.93,2
Health Sciences,174.85,1
Health Sciences,78.0,1
Health Sciences,46.74,2
Health Sciences,64.07,1
Health Sciences,21.29,2
Health Sciences,9.31,4
Health Sciences,79.88,1
Health Sciences,35.97,1
Health Sciences,56.61,1
Health Sciences,3611.18,1
Health Sciences,26.57,2
Health Sciences,25.15,1
Health Sciences,124.24,2
Health Sciences,46.22,2
Health Sciences,88.23,1
Health Sciences,58.75,2
Health Sciences,16.44,3
Health Sciences,232.62,1
Health Sciences,143.72,1
Health Sciences,49.74,1
Health Sciences,34.44,1
Health Sciences,50.21,1
Health Sciences,60.47,2
Health Sciences,50.94,1
Health Sciences,129.16,1
Health Sciences,57.14,1
Health Sciences,267.59,1
Health Sciences,44.15,1
Health Sciences,10.7,3
Health Sciences,39.55,2
Health Sciences,17.87,2
Health Sciences,24.84,3
Health Sciences,52.76,3
Health Sciences,80.72,1
Health Sciences,18.2,1
Health Sciences,22.22,1
Health Sciences,28.31,1
Health Sciences,40.38,1
Health Sciences,445.77,1
Health Sciences,113.09,1
Health Sciences,25.26,2
Health Sciences,26.49,1
Health Sciences,37.4,1
Health Sciences,22.25,1
Health Sciences,37.86,1
Health Sciences,40.26,1
Health Sciences,19.03,1
Health Sciences,117.04,1
Health Sciences,143.41,1
Health Sciences,18.78,3
Health Sciences,11.13,1
Health Sciences,33.61,1
Health Sciences,53.72,2
Health Sciences,28.16,1
Health Sciences,40.03,1
Health Sciences,84.22,1
Health Sciences,18.55,2
Health Sciences,121.54,1
Health Sciences,140.03,1
Health Sciences,36.03,1
Health Sciences,31.67,1
Health Sciences,66.57,1
Health Sciences,33.04,1
Health Sciences,25.81,1
Health Sciences,134.28,1
Health Sciences,46.61,1
Health Sciences,35.24,1
Health Sciences,90.59,1
Health Sciences,16.89,1
Health Sciences,32.38,2
Health Sciences,28.97,2
Health Sciences,177.28,1
Health Sciences,17.84,2
Health Sciences,195.43,1
Health Sciences,110.87,1
Health Sciences,30.17,2
Health Sciences,39.97,2
Health Sciences,65.43,1
Health Sciences,39.73,1
Health Sciences,13.17,4
Health Sciences,69.37,1
Health Sciences,21.51,1
Health Sciences,93.34,1
Health Sciences,46.98,1
Health Sciences,32.91,1
Health Sciences,123.1,1
Health Sciences,49.36,1
Health Sciences,30.24,1
Health Sciences,46.57,2
Health Sciences,81.96,1
Health Sciences,43.48,2
Health Sciences,67.54,1
Health Sciences,41.26,1
Health Sciences,14.74,1
Health Sciences,9.24,3
Health Sciences,56.49,1
Health Sciences,493.97,1
Health Sciences,194.84,1
Health Sciences,39.93,2
Health Sciences,42.48,1
Health Sciences,66.26,2
Health Sciences,49.72,1
Health Sciences,120.3,1
Health Sciences,34.52,1
Health Sciences,47.36,1
Health Sciences,84.42,1
Health Sciences,165.05,1
Health Sciences,86.88,1
Health Sciences,78.35,1
Health Sciences,211.18,1
Health Sciences,28.01,2
Health Sciences,11.03,1
Health Sciences,11.3,2
Health Sciences,85.63,1
Health Sciences,43.42,1
Health Sciences,25.96,2
Health Sciences,30.58,3
Health Sciences,15.15,1
Health Sciences,74.11,1
Health Sciences,50.98,1
Health Sciences,79.37,1
Health Sciences,54.25,1
Health Sciences,66.04,1
Health Sciences,46.72,1
Health Sciences,34.4,1
Health Sciences,84.66,1
Health Sciences,125.02,1
Health Sciences,67.04,1
Health Sciences,69.62,1
Health Sciences,194.8,1
Health Sciences,54.51,1
Health Sciences,95.82,1
Health Sciences,53.25,1
Health Sciences,53.24,1
Health Sciences,39.32,1
Health Sciences,17.94,1
Health Sciences,25.38,1
Health Sciences,16.97,1
Health Sciences,95.65,1
Health Sciences,37.74,1
Health Sciences,65.07,1
Health Sciences,30.76,3
Health Sciences,16.6,1
Health Sciences,3.29,2
Health Sciences,261.14,1
Health Sciences,67.49,1
Health Sciences,19.05,1
Health Sciences,79.04,1
Health Sciences,22.08,1
Health Sciences,320.52,1
Health Sciences,25.92,1
Health Sciences,225.52,1
Health Sciences,48.56,1
Health Sciences,74.01,1
Health Sciences,60.13,1
Health Sciences,35.32,1
Health Sciences,39.52,2
Health Sciences,36.24,1
Health Sciences,56.96,1
Health Sciences,16.74,2
Health Sciences,75.14,2
Health Sciences,18.52,1
Health Sciences,87.53,2
Health Sciences,148.2,1
Health Sciences,52.45,1
Health Sciences,157.88,1
Health Sciences,57.64,2
Health Sciences,25.34,1
Health Sciences,129.38,1
Health Sciences,130.36,1
Health Sciences,47.18,1
Health Sciences,122.25,1
Health Sciences,6.1,1
Health Sciences,427.49,1
Health Sciences,113.69,1
Health Sciences,25.99,1
Health Sciences,68.71,1
Health Sciences,48.02,1
Health Sciences,60.83,1
Health Sciences,175.86,1
Health Sciences,177.41,1
Health Sciences,78.47,1
Health Sciences,16.31,1
Health Sciences,66.52,2
Health Sciences,48.67,1
Health Sciences,61.02,1
Health Sciences,18.09,1
Health Sciences,39.11,1
Health Sciences,25.4,1
Health Sciences,64.32,1
Health Sciences,116.64,1
Health Sciences,15.49,2
Health Sciences,47.91,1
Health Sciences,116.85,1
Health Sciences,102.48,1
Health Sciences,67.2,1
Health Sciences,56.62,1
Health Sciences,24.81,1
Health Sciences,109.87,1
Health Sciences,176.73,1
Health Sciences,17.02,1
Health Sciences,25.37,1
Health Sciences,48.54,1
Health Sciences,47.56,1
Health Sciences,207.11,1
Health Sciences,249.6,1
Health Sciences,23.89,1
Health Sciences,147.12,1
Health Sciences,98.31,1
Health Sciences,161.25,1
Health Sciences,24.15,1
Health Sciences,12.43,1
Health Sciences,50.13,2
Health Sciences,113.9,1
Health Sciences,28.71,1
Health Sciences,417.06,1
Health Sciences,456.82,1
Health Sciences,27.39,1
Health Sciences,24.82,1
Health Sciences,57.41,1
Health Sciences,77.49,1
Health Sciences,29.57,1
Health Sciences,97.42,1
Health Sciences,35.59,1
Health Sciences,46.55,1
Health Sciences,77.43,1
Health Sciences,66.51,1
Health Sciences,103.1,1
Health Sciences,191.34,1
Health Sciences,55.27,1
Health Sciences,135.55,1
Health Sciences,75.64,1
Health Sciences,27.89,1
Health Sciences,27.68,1
Health Sciences,53.46,1
Health Sciences,19.39,1
Health Sciences,21.59,1
Health Sciences,1.65,2102
Health Sciences,0.85,1135
Health Sciences,6.43,91
Health Sciences,0.36,2537
Health Sciences,1.49,1245
Health Sciences,4.4,971
Health Sciences,2.28,61
Health Sciences,0.98,4834
Health Sciences,12.57,9
Health Sciences,3.0,445
Health Sciences,2.75,1396
Health Sciences,1.87,608
Health Sciences,5.88,869
Health Sciences,2.73,153
Health Sciences,7.84,569
Health Sciences,2.78,94
Health Sciences,1.99,25
Health Sciences,7.53,12
Health Sciences,3.85,981
Health Sciences,0.64,187
Health Sciences,4.67,371
Health Sciences,1.91,85
Health Sciences,8.08,7
Health Sciences,9.59,136
Health Sciences,34.18,15
Health Sciences,6.13,105
Health Sciences,13.06,73
Health Sciences,8.25,323
Health Sciences,2.01,5
Health Sciences,7.26,301
Health Sciences,13.22,3
Health Sciences,6.53,277
Health Sciences,5.44,354
Health Sciences,29.6,3
Health Sciences,10.27,47
Health Sciences,2.08,163
Health Sciences,29.05,1
Health Sciences,15.68,104
Health Sciences,8.4,66
Health Sciences,4.0,269
Health Sciences,0.72,102
Health Sciences,18.79,5
Health Sciences,9.8,364
Health Sciences,4.61,35
Health Sciences,26.46,25
Health Sciences,1.98,131
Health Sciences,6.49,21
Health Sciences,18.86,31
Health Sciences,7.31,61
Health Sciences,1.35,608
Health Sciences,6.17,280
Health Sciences,6.36,304
Health Sciences,13.72,155
Health Sciences,0.31,346
Health Sciences,9.94,6
Health Sciences,4.24,516
Health Sciences,10.42,67
Health Sciences,5.89,21
Health Sciences,10.99,183
Health Sciences,10.72,17
Health Sciences,2.05,99
Health Sciences,2.44,217
Health Sciences,27.01,4
Health Sciences,5.99,195
Health Sciences,0.9,202
Health Sciences,18.41,9
Health Sciences,3.38,23
Health Sciences,5.26,118
Health Sciences,11.9,55
Health Sciences,10.2,74
Health Sciences,0.59,57
Health Sciences,8.9,18
Health Sciences,44.11,12
Health Sciences,19.78,19
